Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
2214,2008-08-05T12:50:15Z,2013-07-12T02:38:12Z,NA,15,395,12
2217,2008-08-05T12:51:05Z,NA,2008-09-01T15:12:05Z,-7,NA,1
2222,2008-08-05T12:52:42Z,NA,NA,10,266,4
2232,2008-08-05T12:56:52Z,NA,NA,718,25,17
2247,2008-08-05T13:04:45Z,2011-04-19T22:58:23Z,2011-04-23T00:28:32Z,0,NA,0
2250,2008-08-05T13:07:40Z,NA,NA,93,383,6
2253,2008-08-05T13:10:14Z,2013-07-22T17:22:39Z,2014-04-12T02:39:17Z,40,NA,17
2256,2008-08-05T13:11:14Z,NA,NA,17,379,4
2260,2008-08-05T13:14:30Z,2012-06-25T12:30:34Z,2012-06-25T12:30:40Z,29,NA,13
2261,2008-08-05T13:14:43Z,NA,2008-08-07T02:45:42Z,-8,NA,4
2262,2008-08-05T13:14:48Z,NA,NA,27,383,4
2267,2008-08-05T13:17:46Z,NA,NA,4,111,3
2279,2008-08-05T13:24:11Z,NA,NA,12,149,1
2282,2008-08-05T13:24:41Z,NA,2008-10-30T13:22:13Z,3,NA,0
2284,2008-08-05T13:25:29Z,2015-06-20T04:44:29Z,NA,26,307,10
2290,2008-08-05T13:27:38Z,NA,2008-08-24T14:44:37Z,1,NA,9
2300,2008-08-05T13:30:46Z,NA,NA,12,193,6
2307,2008-08-05T13:38:16Z,2010-06-23T20:14:11Z,2010-08-11T13:28:59Z,6,NA,0
2308,2008-08-05T13:38:42Z,NA,NA,13,383,4
2311,2008-08-05T13:40:47Z,NA,NA,32,394,3
2318,2008-08-05T13:46:24Z,NA,2008-08-24T14:44:22Z,1,NA,9
2328,2008-08-05T13:52:12Z,NA,NA,6,67,5
2332,2008-08-05T13:57:05Z,NA,NA,18,137,1
2337,2008-08-05T13:59:59Z,NA,2009-03-25T10:31:27Z,-4,NA,0
2345,2008-08-05T14:06:44Z,2012-09-17T15:12:15Z,2012-10-28T03:52:02Z,4,NA,4
2348,2008-08-05T14:07:58Z,NA,NA,28,193,5
2349,2008-08-05T14:07:58Z,NA,NA,11,26,4
2364,2008-08-05T14:14:36Z,2017-01-21T21:26:46Z,NA,14,NA,8
2366,2008-08-05T14:16:02Z,2011-11-08T10:05:31Z,NA,79,402,0
2381,2008-08-05T14:26:21Z,2012-09-12T08:31:04Z,2012-09-15T04:59:40Z,22,NA,0
2384,2008-08-05T14:28:57Z,NA,NA,39,143,7
2392,2008-08-05T14:35:05Z,NA,2008-08-24T14:46:04Z,-1,NA,6
2399,2008-08-05T14:41:32Z,2012-03-02T17:28:28Z,2012-08-30T19:24:42Z,41,NA,22
2402,2008-08-05T14:43:41Z,2012-01-03T21:24:03Z,2013-09-29T21:45:18Z,7,NA,27
2405,2008-08-05T14:45:17Z,NA,NA,7,307,2
2406,2008-08-05T14:45:25Z,2015-01-07T16:00:07Z,2015-01-15T15:18:05Z,81,NA,15
2411,2008-08-05T14:47:30Z,NA,2008-08-05T20:01:24Z,-5,NA,2
2425,2008-08-05T14:51:52Z,NA,2008-08-24T14:45:58Z,0,NA,4
2432,2008-08-05T14:54:03Z,NA,NA,13,95,8
2447,2008-08-05T15:05:00Z,NA,NA,9,NA,4
2465,2008-08-05T15:23:53Z,NA,2008-08-05T15:26:19Z,0,NA,1
2472,2008-08-05T15:30:42Z,NA,NA,12,116,5
2480,2008-08-05T15:37:58Z,2012-08-05T15:09:29Z,2013-06-07T17:54:20Z,4,NA,5
2481,2008-08-05T15:40:24Z,NA,NA,6,152,4
2482,2008-08-05T15:42:09Z,2014-08-19T07:25:19Z,NA,29,311,17
2483,2008-08-05T15:42:30Z,2011-12-02T23:43:57Z,NA,73,91,13
2486,2008-08-05T15:44:39Z,NA,NA,20,277,8
2488,2008-08-05T15:45:02Z,2014-09-15T00:56:04Z,NA,250,58,14
2509,2008-08-05T15:58:08Z,NA,NA,110,303,14
2518,2008-08-05T16:09:12Z,NA,NA,7,26,4
2524,2008-08-05T16:18:18Z,NA,NA,40,417,29
2525,2008-08-05T16:20:37Z,2014-03-06T03:08:35Z,NA,137,350,31
2527,2008-08-05T16:21:14Z,NA,NA,55,428,9
2530,2008-08-05T16:22:32Z,NA,NA,1771,307,45
2540,2008-08-05T16:30:37Z,2014-04-03T15:36:28Z,NA,42,136,5
2543,2008-08-05T16:34:37Z,2016-06-03T14:11:27Z,NA,15,136,10
2549,2008-08-05T16:37:28Z,2013-01-26T21:19:43Z,2015-01-13T02:47:15Z,7,NA,9
2550,2008-08-05T16:39:04Z,NA,NA,16,308,7
2556,2008-08-05T16:41:50Z,2011-09-24T23:44:03Z,NA,87,136,13
2563,2008-08-05T16:47:28Z,NA,NA,8,307,5
2572,2008-08-05T16:54:00Z,2009-08-25T18:04:20Z,2010-07-18T21:52:28Z,16,NA,0
2573,2008-08-05T16:54:21Z,2012-08-02T12:48:30Z,2015-01-20T13:05:38Z,49,NA,29
2588,2008-08-05T17:07:16Z,NA,NA,15,423,8
2613,2008-08-05T17:44:36Z,NA,2008-08-24T14:45:52Z,0,NA,16
2630,2008-08-05T18:01:32Z,2012-02-22T01:58:23Z,NA,14,17,13
2632,2008-08-05T18:01:46Z,2011-12-02T18:09:30Z,2011-12-03T00:31:08Z,1,NA,0
2639,2008-08-05T18:07:26Z,2016-01-31T06:50:06Z,NA,11,434,6
2647,2008-08-05T18:15:47Z,NA,NA,394,383,35
2648,2008-08-05T18:16:08Z,NA,2011-09-12T00:08:03Z,275,NA,0
2649,2008-08-05T18:18:39Z,NA,NA,15,434,3
2650,2008-08-05T18:19:00Z,NA,2008-09-20T07:29:03Z,2,NA,0
2658,2008-08-05T18:29:14Z,NA,NA,69,406,34
2679,2008-08-05T18:40:56Z,NA,2008-08-24T14:45:43Z,2,NA,8
2688,2008-08-05T18:45:46Z,NA,NA,16,432,11
2702,2008-08-05T18:55:35Z,NA,NA,24,357,5
2709,2008-08-05T19:06:40Z,NA,NA,4,434,2
2711,2008-08-05T19:08:47Z,2012-12-26T21:46:55Z,NA,12,45,5
2714,2008-08-05T19:10:52Z,NA,NA,9,434,3
2717,2008-08-05T19:11:57Z,2011-08-21T07:49:28Z,2013-04-11T11:09:59Z,4,NA,8
2729,2008-08-05T19:24:58Z,2012-12-28T13:06:07Z,2012-12-28T13:06:41Z,85,NA,29
2732,2008-08-05T19:26:00Z,NA,NA,14,75,9
2742,2008-08-05T19:39:19Z,NA,NA,47,304,15
2750,2008-08-05T19:51:29Z,NA,NA,7,435,8
2756,2008-08-05T19:57:11Z,2011-11-12T13:39:05Z,NA,10,431,15
2765,2008-08-05T20:01:31Z,NA,NA,7,443,1
2767,2008-08-05T20:02:33Z,2012-05-05T13:39:51Z,NA,188,396,77
2770,2008-08-05T20:05:22Z,NA,NA,30,447,5
2773,2008-08-05T20:06:18Z,NA,NA,2,422,1
2775,2008-08-05T20:08:38Z,NA,NA,67,434,6
2778,2008-08-05T20:10:43Z,NA,NA,2,415,4
2780,2008-08-05T20:12:20Z,NA,NA,13,45,3
2785,2008-08-05T20:14:10Z,NA,NA,153,33,14
2786,2008-08-05T20:15:22Z,NA,NA,31,404,10
2798,2008-08-05T20:24:42Z,NA,NA,17,116,9
2804,2008-08-05T20:28:30Z,NA,NA,10,328,2
2809,2008-08-05T20:33:21Z,NA,NA,6,437,5
2811,2008-08-05T20:35:56Z,NA,NA,7,448,5
2815,2008-08-05T20:38:59Z,NA,NA,14,116,5
2824,2008-08-05T20:50:38Z,2009-07-25T15:19:27Z,2009-07-30T14:18:20Z,269,NA,0
2826,2008-08-05T20:51:11Z,2013-06-09T12:36:14Z,2016-10-12T18:32:29Z,138,NA,53
2840,2008-08-05T20:57:00Z,NA,NA,34,383,6
2844,2008-08-05T20:59:29Z,NA,NA,255,432,11
2861,2008-08-05T21:09:11Z,2013-09-01T08:02:51Z,NA,361,116,40
2871,2008-08-05T21:19:03Z,NA,NA,54,206,5
2872,2008-08-05T21:19:37Z,NA,NA,17,446,3
2873,2008-08-05T21:19:40Z,2016-03-26T20:10:23Z,NA,50,381,15
2874,2008-08-05T21:19:57Z,NA,NA,24,441,2
2896,2008-08-05T21:41:18Z,2013-04-05T06:11:43Z,2013-09-19T14:45:12Z,9,NA,14
2898,2008-08-05T21:42:37Z,2014-05-28T07:41:58Z,NA,42,25,35
2900,2008-08-05T21:45:11Z,NA,NA,19,454,11
2913,2008-08-05T21:58:51Z,NA,NA,10,277,10
2914,2008-08-05T22:01:36Z,NA,NA,61,434,4
2931,2008-08-05T22:23:16Z,NA,NA,18,360,1
2933,2008-08-05T22:26:00Z,NA,NA,187,1384652,9
2942,2008-08-05T22:40:25Z,2013-04-05T06:24:52Z,NA,17,100,3
2946,2008-08-05T22:47:22Z,2012-09-25T20:20:23Z,2015-03-31T10:02:55Z,3,NA,5
2954,2008-08-05T23:05:29Z,2011-12-02T18:11:25Z,2011-12-03T00:31:08Z,3,NA,0
2959,2008-08-05T23:16:30Z,NA,NA,23,227,0
2963,2008-08-05T23:22:23Z,2011-08-27T15:12:48Z,2012-02-29T21:39:27Z,14,NA,0
2968,2008-08-05T23:49:53Z,2014-05-13T17:04:48Z,NA,33,362,15
2970,2008-08-05T23:55:25Z,2012-03-06T03:17:01Z,NA,17,58,9
2987,2008-08-06T00:55:48Z,NA,NA,30,324,6
2988,2008-08-06T00:56:05Z,2013-08-16T15:07:48Z,NA,9,861,10
2993,2008-08-06T01:07:52Z,NA,NA,14,155,3
3004,2008-08-06T01:42:51Z,NA,NA,6,364,1
3017,2008-08-06T02:15:14Z,NA,NA,150,391,12
3021,2008-08-06T02:29:51Z,NA,NA,119,358,40
3027,2008-08-06T02:36:23Z,NA,NA,13,439,6
3033,2008-08-06T02:53:13Z,NA,NA,64,219,9
3036,2008-08-06T02:56:26Z,2014-03-12T14:48:57Z,2014-06-01T21:13:35Z,50,NA,9
3045,2008-08-06T03:14:59Z,NA,NA,7,271,2
3049,2008-08-06T03:19:19Z,NA,NA,33,462,11
3057,2008-08-06T03:34:01Z,NA,NA,14,58,7
3058,2008-08-06T03:35:27Z,NA,NA,1121,358,28
3061,2008-08-06T03:36:08Z,NA,NA,855,121,10
3067,2008-08-06T03:44:41Z,NA,NA,17,291,10
3075,2008-08-06T04:20:41Z,NA,NA,7,404,6
3080,2008-08-06T04:32:06Z,NA,2008-09-17T11:02:59Z,-1,NA,0
3085,2008-08-06T04:47:29Z,NA,2008-08-06T05:31:34Z,0,NA,NA
3088,2008-08-06T05:01:16Z,2011-09-14T17:54:00Z,NA,326,92,87
3101,2008-08-06T05:20:17Z,NA,2008-08-24T14:46:24Z,1,NA,7
3106,2008-08-06T05:36:49Z,NA,NA,10,327,4
3112,2008-08-06T05:56:00Z,NA,NA,21,219,6
3121,2008-08-06T06:10:10Z,2012-05-22T19:21:34Z,2016-06-14T17:13:40Z,-3,NA,4
3136,2008-08-06T07:16:16Z,NA,NA,11,87,3
3143,2008-08-06T07:41:11Z,NA,NA,10,253,4
3144,2008-08-06T07:42:33Z,2011-09-12T11:54:16Z,NA,14,475,3
3147,2008-08-06T07:52:31Z,NA,NA,34,380,7
3148,2008-08-06T07:52:32Z,NA,2008-08-06T07:52:47Z,0,NA,NA
3150,2008-08-06T07:57:50Z,NA,NA,82,370,12
3157,2008-08-06T08:15:28Z,NA,NA,15,476,3
3163,2008-08-06T08:33:53Z,NA,NA,17,22,7
3164,2008-08-06T08:34:13Z,NA,NA,49,192,5
3165,2008-08-06T08:34:54Z,NA,2008-08-24T14:46:34Z,1,NA,7
3166,2008-08-06T08:36:49Z,2008-10-05T16:48:37Z,2009-04-06T13:19:49Z,6,NA,0
3175,2008-08-06T08:40:41Z,2012-02-04T15:02:25Z,2015-01-17T12:05:50Z,207,NA,11
3176,2008-08-06T08:42:06Z,2013-01-18T12:04:29Z,2013-08-09T16:43:08Z,1,NA,2
3179,2008-08-06T08:47:00Z,NA,2008-08-06T08:51:51Z,0,NA,1
3180,2008-08-06T08:47:45Z,2012-08-13T12:20:03Z,NA,29,479,7
3190,2008-08-06T08:53:11Z,NA,2008-08-24T15:00:34Z,1,NA,4
3196,2008-08-06T09:00:58Z,NA,NA,14,230,3
3206,2008-08-06T09:13:25Z,NA,2008-08-19T19:42:06Z,0,NA,5
3213,2008-08-06T09:21:09Z,NA,NA,42,383,11
3224,2008-08-06T09:38:15Z,NA,NA,34,486,5
3230,2008-08-06T09:49:27Z,NA,NA,27,370,5
3231,2008-08-06T09:51:06Z,NA,NA,18,381,3
3232,2008-08-06T09:51:55Z,2011-05-22T23:35:27Z,2011-05-28T00:33:48Z,42,NA,0
3234,2008-08-06T09:52:36Z,NA,NA,10,231,3
3247,2008-08-06T10:10:43Z,2011-09-19T05:15:50Z,2012-02-24T16:06:36Z,104,NA,0
3248,2008-08-06T10:10:56Z,2015-02-12T01:31:09Z,NA,5,195,2
3255,2008-08-06T10:18:16Z,NA,NA,675,46,23
3260,2008-08-06T10:23:18Z,NA,NA,47,186,9
3272,2008-08-06T10:43:16Z,NA,NA,7,377,3
3281,2008-08-06T11:02:20Z,NA,NA,14,484,6
3284,2008-08-06T11:04:33Z,NA,NA,134,493,8
3295,2008-08-06T11:33:17Z,NA,2008-08-24T14:46:46Z,-1,NA,4
3305,2008-08-06T12:01:40Z,2012-06-30T16:22:31Z,2013-01-09T12:48:26Z,29,NA,31
3315,2008-08-06T12:17:31Z,NA,NA,14,503,5
3319,2008-08-06T12:23:22Z,NA,NA,74,383,14
3332,2008-08-06T12:49:08Z,NA,2008-08-06T12:50:57Z,0,NA,1
3337,2008-08-06T12:58:27Z,2011-10-26T12:36:09Z,2011-12-03T22:33:52Z,14,NA,0
3340,2008-08-06T13:01:52Z,NA,2008-08-24T14:46:41Z,2,NA,15
3362,2008-08-06T13:27:05Z,2011-02-10T20:27:58Z,NA,68,357,6
3374,2008-08-06T13:37:39Z,2014-07-11T08:59:33Z,2015-08-13T05:24:16Z,0,NA,2
3376,2008-08-06T13:37:47Z,2012-06-17T19:31:35Z,2012-06-17T19:31:38Z,21,NA,42
3382,2008-08-06T13:41:20Z,NA,2008-08-24T14:50:19Z,0,NA,5
3385,2008-08-06T13:43:44Z,NA,NA,48,384,6
3392,2008-08-06T13:46:19Z,2012-06-19T17:35:39Z,2012-06-21T16:52:30Z,12,NA,13
3396,2008-08-06T13:49:08Z,NA,2008-08-07T02:25:25Z,0,NA,NA
3400,2008-08-06T13:52:29Z,NA,NA,27,35,13
3404,2008-08-06T13:56:42Z,NA,NA,31,547,7
3408,2008-08-06T13:59:16Z,2014-11-02T00:27:24Z,NA,14,514,11
3432,2008-08-06T14:12:09Z,NA,NA,261,1384652,17
3437,2008-08-06T14:14:29Z,NA,NA,16,308,7
3447,2008-08-06T14:21:17Z,NA,2008-08-06T14:21:43Z,0,NA,NA
3448,2008-08-06T14:21:18Z,NA,NA,18,342,14
3452,2008-08-06T14:25:17Z,2012-07-03T13:47:17Z,NA,318,437,25
3470,2008-08-06T14:36:56Z,NA,NA,12,383,6
3472,2008-08-06T14:38:56Z,NA,2008-08-24T14:49:10Z,5,NA,7
3477,2008-08-06T14:41:26Z,NA,2008-08-24T14:49:05Z,2,NA,14
3486,2008-08-06T14:44:09Z,NA,NA,3,527,9
3490,2008-08-06T14:45:42Z,NA,2008-08-24T14:48:56Z,5,NA,4
3505,2008-08-06T14:50:47Z,2011-12-20T16:46:00Z,2013-03-14T22:44:12Z,16,NA,25
3510,2008-08-06T14:54:52Z,NA,NA,16,383,7
3512,2008-08-06T14:57:16Z,NA,NA,7,517,5
3530,2008-08-06T15:15:54Z,NA,NA,45,1388162,4
3544,2008-08-06T15:25:51Z,NA,NA,8,30,5
3553,2008-08-06T15:36:46Z,2010-06-24T04:02:45Z,2010-12-25T06:36:51Z,180,NA,0
3567,2008-08-06T15:41:13Z,NA,NA,5,230,3
3568,2008-08-06T15:41:31Z,2011-11-15T00:34:27Z,2012-02-24T16:06:51Z,21,NA,0
3585,2008-08-06T15:50:49Z,NA,NA,98,124,14
3589,2008-08-06T15:53:51Z,NA,NA,18,44,4
3594,2008-08-06T15:59:04Z,2011-09-18T14:45:58Z,NA,5,539,4
3607,2008-08-06T16:10:44Z,NA,NA,15,58,5
3611,2008-08-06T16:13:02Z,NA,NA,10,402,7
3615,2008-08-06T16:14:15Z,NA,NA,7,534,4
3619,2008-08-06T16:16:19Z,2012-05-05T19:05:16Z,2014-06-06T05:42:28Z,3,NA,10
3625,2008-08-06T16:20:06Z,NA,NA,2,549,2
3626,2008-08-06T16:20:23Z,NA,2011-08-18T09:40:29Z,16,NA,0
3630,2008-08-06T16:22:32Z,2013-02-28T13:12:18Z,2015-02-03T08:17:45Z,499,NA,22
3636,2008-08-06T16:28:16Z,NA,2013-03-26T16:23:45Z,12,NA,15
3654,2008-08-06T16:40:23Z,2012-08-01T16:00:12Z,NA,16,269,15
3666,2008-08-06T16:47:41Z,NA,NA,7,26,8
3667,2008-08-06T16:48:24Z,NA,NA,16,556,11
3670,2008-08-06T16:50:10Z,2012-05-05T13:34:42Z,2013-09-25T23:56:17Z,7,NA,11
3682,2008-08-06T16:58:34Z,NA,NA,8,136,7
3684,2008-08-06T17:01:51Z,NA,2008-08-24T14:48:16Z,0,NA,13
3685,2008-08-06T17:02:54Z,NA,2008-08-24T14:48:49Z,1,NA,8
3707,2008-08-06T17:13:26Z,2011-07-26T19:14:43Z,2012-03-17T21:30:05Z,5,NA,0
3708,2008-08-06T17:13:50Z,NA,2008-08-24T14:48:44Z,0,NA,6
3713,2008-08-06T17:16:36Z,NA,NA,114,557,20
3725,2008-08-06T17:22:27Z,NA,NA,11,551,3
3727,2008-08-06T17:24:24Z,NA,2008-08-21T21:31:42Z,-6,NA,6
3739,2008-08-06T17:27:19Z,NA,NA,6,NA,3
3743,2008-08-06T17:35:20Z,NA,2008-08-06T17:35:33Z,0,NA,NA
3746,2008-08-06T17:36:32Z,2012-03-23T14:44:32Z,2012-03-28T20:39:42Z,32,NA,23
3748,2008-08-06T17:38:35Z,NA,NA,415,514,56
3757,2008-08-06T17:42:43Z,NA,NA,5,404,1
3767,2008-08-06T17:54:26Z,2012-06-14T11:48:16Z,2014-09-30T06:06:58Z,139,NA,25
3781,2008-08-06T18:10:23Z,2015-06-30T04:08:01Z,NA,16,381,12
3787,2008-08-06T18:14:24Z,NA,2008-08-24T14:48:11Z,-2,NA,5
3789,2008-08-06T18:15:17Z,NA,2008-09-11T10:35:51Z,-3,NA,-1
3790,2008-08-06T18:15:43Z,NA,NA,3,560,2
3793,2008-08-06T18:16:55Z,NA,NA,128,205,14
3798,2008-08-06T18:24:42Z,NA,NA,16,547,3
3801,2008-08-06T18:28:04Z,2014-07-11T08:58:28Z,NA,8,91,4
3802,2008-08-06T18:28:38Z,NA,NA,6,59,2
3809,2008-08-06T18:32:37Z,NA,NA,8,479,2
3813,2008-08-06T18:35:47Z,NA,2008-08-24T14:48:07Z,-2,NA,8
3823,2008-08-06T18:39:33Z,NA,NA,26,423,6
3830,2008-08-06T18:44:00Z,2009-02-24T23:01:03Z,2009-04-24T15:54:30Z,69,NA,0
3831,2008-08-06T18:44:06Z,NA,NA,8,83,1
3839,2008-08-06T18:47:24Z,NA,NA,16,547,7
3856,2008-08-06T18:57:38Z,NA,NA,5,26,2
3859,2008-08-06T18:58:53Z,NA,NA,18,1384652,13
3867,2008-08-06T19:04:51Z,NA,NA,6,42,3
3868,2008-08-06T19:08:19Z,NA,NA,16,163,5
3879,2008-08-06T19:24:59Z,NA,2008-08-24T14:47:21Z,2,NA,8
3881,2008-08-06T19:26:30Z,2016-09-23T13:34:31Z,NA,402,122,27
3894,2008-08-06T19:34:47Z,NA,NA,5,76,5
3903,2008-08-06T19:41:59Z,NA,NA,11,560,4
3927,2008-08-06T20:14:57Z,NA,NA,374,121,30
3942,2008-08-06T20:26:21Z,NA,NA,3,443,4
3947,2008-08-06T20:31:17Z,2009-06-22T21:55:39Z,2010-07-17T10:15:20Z,106,NA,0
3962,2008-08-06T20:42:45Z,NA,2010-12-30T09:50:57Z,4,NA,0
3975,2008-08-06T20:59:58Z,NA,NA,4,162,3
3976,2008-08-06T21:00:01Z,NA,NA,12,556,2
3978,2008-08-06T21:02:16Z,NA,NA,10,572,2
3984,2008-08-06T21:06:32Z,NA,NA,13,571,3
3992,2008-08-06T21:13:51Z,NA,2008-08-06T21:14:13Z,0,NA,NA
3996,2008-08-06T21:14:57Z,2014-07-11T08:58:55Z,NA,5,575,2
3999,2008-08-06T21:16:23Z,2014-06-06T21:01:32Z,2014-06-11T02:41:58Z,35,NA,32
4000,2008-08-06T21:16:50Z,NA,2008-08-24T14:47:15Z,0,NA,9
4002,2008-08-06T21:17:36Z,2011-09-19T06:40:35Z,2011-11-14T09:15:09Z,43,NA,0
4004,2008-08-06T21:18:47Z,NA,NA,33,525,6
4034,2008-08-06T21:43:33Z,NA,NA,60,571,6
4046,2008-08-06T21:55:24Z,NA,NA,14,527,4
4051,2008-08-06T22:01:25Z,NA,NA,42,381,4
4052,2008-08-06T22:02:33Z,NA,NA,10,576,3
4062,2008-08-06T22:21:55Z,NA,NA,7,1384652,4
4072,2008-08-06T22:30:26Z,NA,NA,8,122,2
4077,2008-08-06T22:41:48Z,NA,2008-08-21T09:24:58Z,2,NA,5
4080,2008-08-06T22:45:27Z,2012-05-05T13:39:59Z,NA,97,235,12
4101,2008-08-06T23:09:40Z,2012-02-13T23:01:09Z,2012-02-13T23:01:47Z,36,NA,0
4108,2008-08-06T23:18:19Z,NA,2008-08-24T14:48:38Z,0,NA,10
4110,2008-08-06T23:19:50Z,2014-12-30T11:43:01Z,NA,7,369,5
4116,2008-08-06T23:26:42Z,NA,2008-08-24T14:47:03Z,2,NA,4
4121,2008-08-06T23:32:27Z,2012-05-08T17:51:23Z,2012-08-30T13:00:33Z,3,NA,12
4138,2008-08-06T23:46:24Z,NA,NA,11,83,2
4141,2008-08-06T23:49:01Z,NA,2008-08-24T14:47:08Z,-2,NA,10
4149,2008-08-06T23:57:10Z,NA,NA,68,488,10
4151,2008-08-06T23:58:47Z,NA,NA,7,453,4
4157,2008-08-07T00:12:55Z,NA,NA,17,551,9
4163,2008-08-07T00:19:37Z,NA,2008-08-14T10:03:50Z,2,NA,24
4164,2008-08-07T00:20:03Z,2012-06-10T15:43:06Z,NA,12,50,17
4167,2008-08-07T00:22:43Z,2011-10-08T12:48:24Z,2012-03-04T17:26:05Z,7,NA,0
4168,2008-08-07T00:22:54Z,NA,NA,28,588,4
4170,2008-08-07T00:25:03Z,NA,NA,10,NA,2
4176,2008-08-07T00:27:02Z,2010-11-03T12:58:01Z,2013-02-05T19:35:24Z,27,NA,17
4191,2008-08-07T00:33:40Z,2008-12-02T17:50:59Z,2009-01-05T01:38:03Z,1,NA,0
4199,2008-08-07T00:36:26Z,NA,2008-08-07T01:33:51Z,-1,NA,1
4208,2008-08-07T00:39:17Z,NA,NA,51,55,5
4219,2008-08-07T00:43:33Z,2012-11-27T03:58:52Z,NA,71,423,26
4221,2008-08-07T00:45:51Z,NA,NA,25,519,6
4224,2008-08-07T00:48:04Z,NA,2008-08-07T00:48:32Z,0,NA,NA
4225,2008-08-07T00:48:04Z,NA,NA,11,364,4
4227,2008-08-07T00:51:21Z,NA,NA,116,91,15
4230,2008-08-07T00:54:31Z,NA,NA,36,392,7
4234,2008-08-07T00:56:41Z,NA,NA,5,590,7
4240,2008-08-07T01:04:53Z,NA,2008-08-24T14:53:12Z,0,NA,13
4242,2008-08-07T01:05:15Z,NA,NA,40,122,8
4246,2008-08-07T01:09:04Z,NA,NA,8,162,4
4269,2008-08-07T01:28:03Z,NA,NA,66,357,11
4287,2008-08-07T01:54:12Z,NA,NA,9,121,4
4303,2008-08-07T02:27:03Z,NA,NA,43,358,6
4305,2008-08-07T02:27:58Z,NA,NA,7,34,4
4306,2008-08-07T02:29:58Z,NA,NA,38,522,11
4314,2008-08-07T02:37:07Z,NA,NA,37,358,9
4320,2008-08-07T02:41:24Z,NA,NA,2,1525924,5
4321,2008-08-07T02:43:04Z,NA,2008-08-24T14:52:12Z,2,NA,15
4333,2008-08-07T02:49:30Z,2011-08-27T15:11:29Z,2012-03-07T22:16:57Z,9,NA,0
4335,2008-08-07T02:50:13Z,NA,NA,11,20207,4
4339,2008-08-07T02:56:36Z,NA,2008-08-24T14:50:33Z,0,NA,6
4347,2008-08-07T03:06:19Z,NA,NA,22,522,10
4349,2008-08-07T03:09:08Z,NA,2008-08-24T14:50:28Z,2,NA,8
4363,2008-08-07T03:23:45Z,2012-07-14T14:23:36Z,NA,28,396,7
4369,2008-08-07T03:46:47Z,NA,NA,75,264,11
4371,2008-08-07T03:54:14Z,NA,NA,111,131,7
4387,2008-08-07T04:24:11Z,2012-05-05T13:40:05Z,NA,16,525,6
4392,2008-08-07T04:41:24Z,2016-10-14T09:28:01Z,NA,29,525,14
4393,2008-08-07T04:41:37Z,NA,NA,98,369,14
4409,2008-08-07T05:06:14Z,NA,2008-09-17T11:09:39Z,1,NA,-1
4416,2008-08-07T05:13:31Z,NA,NA,1,404,2
4417,2008-08-07T05:21:07Z,NA,2008-08-09T12:14:20Z,0,NA,1
4418,2008-08-07T05:21:16Z,NA,NA,191,307,18
4423,2008-08-07T05:29:21Z,NA,2008-08-07T05:47:51Z,1,NA,1
4430,2008-08-07T05:48:33Z,NA,NA,48,349,7
4432,2008-08-07T05:49:04Z,NA,NA,14,202,14
4433,2008-08-07T05:49:46Z,2014-06-04T20:18:53Z,NA,14,51,17
4434,2008-08-07T05:50:57Z,NA,NA,15,95,3
4442,2008-08-07T05:58:23Z,NA,NA,5,307,2
4452,2008-08-07T06:15:02Z,2011-04-04T14:03:53Z,2012-02-24T16:06:59Z,3,NA,0
4458,2008-08-07T06:24:33Z,2011-08-16T13:54:06Z,NA,10,100,12
4463,2008-08-07T06:26:49Z,NA,2008-08-24T15:11:24Z,-4,NA,14
4478,2008-08-07T06:56:24Z,NA,2008-09-22T19:10:49Z,-3,NA,-1
4494,2008-08-07T07:22:38Z,2010-10-14T07:40:49Z,2010-10-14T07:41:16Z,4,NA,0
4506,2008-08-07T07:54:37Z,NA,NA,8,192,5
4508,2008-08-07T07:56:24Z,2015-08-06T07:59:45Z,NA,8,227,8
4510,2008-08-07T08:02:35Z,2012-07-03T01:52:57Z,2012-07-03T01:53:39Z,11,NA,11
4511,2008-08-07T08:04:30Z,NA,NA,12,95,2
4519,2008-08-07T08:20:47Z,NA,NA,1,381,7
4529,2008-08-07T08:35:30Z,NA,NA,18,267,7
4530,2008-08-07T08:37:24Z,NA,2008-08-28T04:57:46Z,0,NA,0
4533,2008-08-07T08:45:07Z,NA,NA,19,192,6
4541,2008-08-07T08:58:18Z,NA,NA,1,501,4
4543,2008-08-07T09:07:23Z,2011-07-11T12:23:11Z,2012-02-27T22:05:49Z,4,NA,0
4544,2008-08-07T09:08:52Z,NA,NA,9,86,4
4545,2008-08-07T09:21:41Z,NA,NA,52,383,7
4556,2008-08-07T10:01:04Z,NA,NA,5,383,1
4565,2008-08-07T10:20:16Z,NA,NA,4,486,2
4581,2008-08-07T11:04:10Z,NA,2008-08-07T11:31:58Z,-4,NA,3
4582,2008-08-07T11:04:37Z,NA,NA,13,609,6
4604,2008-08-07T11:35:05Z,2012-05-09T16:33:19Z,2012-05-09T16:33:21Z,5,NA,8
4610,2008-08-07T12:00:50Z,NA,NA,12,383,4
4612,2008-08-07T12:01:14Z,NA,NA,12,608,2
4617,2008-08-07T12:05:48Z,NA,NA,10,287,3
4622,2008-08-07T12:13:01Z,NA,NA,52,383,8
4627,2008-08-07T12:21:25Z,NA,NA,6,383,6
4629,2008-08-07T12:26:46Z,NA,NA,63,384,13
